Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;golshtAway;totalAway;pHome;pAway;pSum;avgHome;sdHome;avgAway;sdAway;avgSum
114;25/08/2023;15:00;ICELAND;DIVISION 1 - ROUND 19;Grindavik;Aegir;16;20;15;20;0,8;0,75;1,55;1,2;0,8124;1,65;1,2359;2,85
115;25/08/2023;14:00;SLOVAKIA;2. LIGA - ROUND 5;Pohronie;L. Mikulas;16;20;15;20;0,8;0,75;1,55;1,35;1,0618;1,45;1,1608;2,8
116;25/08/2023;14:00;GERMANY;OBERLIGA BADEN-WÜRTTEMBERG - ROUND 4;Pforzheim;Hollenbach;17;20;14;20;0,85;0,7;1,55;1,5;1,0247;1,1;0,8888;2,6
117;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 4 - ROUND 1;CS Din. Bucuresti;Tricolorul Breaza;17;20;14;20;0,85;0,7;1,55;1,5;0,9747;0,9;0,8307;2,4
118;25/08/2023;09:00;KAZAKHSTAN;FIRST DIVISION - ROUND 21;Arys;FK Akzhayik;16;20;15;20;0,8;0,75;1,55;1,7;1,4177;1,4;1,2;3,1
119;25/08/2023;16:00;ENGLAND;PREMIER LEAGUE - ROUND 3;Chelsea;Luton;17;20;14;20;0,85;0,7;1,55;1,45;0,8047;1,05;0,8047;2,5
120;25/08/2023;13:10;AUSTRIA;2. LIGA - ROUND 5;Liefering;Ried;17;20;14;20;0,85;0,7;1,55;1,45;0,9206;1,1;1,044;2,55
121;25/08/2023;13:00;CZECH REPUBLIC;DIVISION A - ROUND 4;Marianske Lazne;Sokolov;17;20;14;20;0,85;0,7;1,55;1,5;0,9747;1,25;1,0897;2,75
122;25/08/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 5;Allerheiligen;SC Weiz;15;20;16;20;0,75;0,8;1,55;1,65;1,3143;1,7;1,3077;3,35
123;25/08/2023;14:30;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 5;Deutschlandsberger;WSC Wels;14;20;17;20;0,7;0,85;1,55;1,5;1,3229;1,85;1,2757;3,35
124;25/08/2023;14:00;AUSTRIA;REGIONALLIGA WEST - ROUND 5;Schwaz;SC Imst;13;20;18;20;0,65;0,9;1,55;1,35;1,4586;2,0;1,3416;3,35
125;25/08/2023;14:00;AUSTRIA;KARNTEN - ROUND 6;Lendorf;SV Spittal;17;20;14;20;0,85;0,7;1,55;1,85;1,1079;1,45;1,4992;3,3
126;25/08/2023;15:30;BELGIUM;BELGIAN CUP - QUALIFICATION - SEMI-FINALS;Dessel;Tongeren;16;20;15;20;0,8;0,75;1,55;1,4;1,0198;1,4;1,0677;2,8
127;25/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 3;Everton U21;Brighton U21;15;20;16;20;0,75;0,8;1,55;1,45;1,0712;1,7;1,2689;3,15
128;25/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 3;Middlesbrough U21;Wolves U21;16;20;15;20;0,8;0,75;1,55;1,95;1,4654;1,85;1,4586;3,8
129;25/08/2023;15:30;GERMANY;BUNDESLIGA - ROUND 2;RB Leipzig;Stuttgart;15;20;16;20;0,75;0,8;1,55;1,9;1,7578;1,35;0,9097;3,25
130;25/08/2023;15:45;ENGLAND;NATIONAL LEAGUE - ROUND 5;Rochdale;Bromley;15;20;16;20;0,75;0,8;1,55;1,25;1,0897;1,15;0,8529;2,4
131;25/08/2023;13:00;ITALY;PRIMAVERA 1 - ROUND 1;Inter U19;Empoli U19;15;20;15;20;0,75;0,75;1,5;1,5;1,3229;1,15;0,8529;2,65
132;25/08/2023;14:30;GERMANY;OBERLIGA NIEDERSACHSEN - ROUND 4;Heeslinger;BSV Rehden;15;20;15;20;0,75;0,75;1,5;1,55;1,5644;1,35;1,0137;2,9
133;25/08/2023;14:30;QATAR;QSL - ROUND 2;Al Rayyan;Qatar SC;14;20;16;20;0,7;0,8;1,5;1,25;1,1347;1,4;1,1576;2,65
134;25/08/2023;15:00;AUSTRIA;REGIONALLIGA EAST - ROUND 5;Austria Vienna;Wiener Sport-Club;16;20;14;20;0,8;0,7;1,5;1,5;1,2042;1,3;1,2288;2,8
135;25/08/2023;13:00;GERMANY;OBERLIGA BAYERN NORD - ROUND 8;Wurzburger FV;Eichstatt;13;20;17;20;0,65;0,85;1,5;1,1;0,995;1,45;0,8646;2,55
136;25/08/2023;12:00;CZECH REPUBLIC;MSFL - ROUND 4;Zlinsko;Hodonin;16;20;14;20;0,8;0,7;1,5;1,45;1,0712;1,3;1,2689;2,75
137;25/08/2023;13:00;CZECH REPUBLIC;CFL - GROUP A - ROUND 4;Pisek;Karlovy Vary;15;20;15;20;0,75;0,75;1,5;1,65;1,3883;1,3;0,9539;2,95
138;25/08/2023;12:30;CZECH REPUBLIC;DIVISION 2 - ROUND 7;Opava;Sigma Olomouc B;12;20;18;20;0,6;0,9;1,5;1,05;1,0712;2,15;1,2359;3,2
139;25/08/2023;13:10;AUSTRIA;2. LIGA - ROUND 5;Stripfing;Horn;15;20;15;20;0,75;0,75;1,5;1,4;1,1136;1,45;1,0235;2,85
140;25/08/2023;12:45;GERMANY;OBERLIGA BAYERN SÜD - ROUND 8;Rain/Lech;Dachau;15;20;15;20;0,75;0,75;1,5;1,55;1,3592;1,6;1,3565;3,15
141;25/08/2023;14:30;GERMANY;OBERLIGA NOFV-NORD - ROUND 4;Hertha Zehlendorf;RSV Eintracht;17;20;13;20;0,85;0,65;1,5;1,7;1,1446;1,65;1,558;3,35
142;25/08/2023;14:00;GERMANY;OBERLIGA BAYERN SÜD - ROUND 8;Erlbach;Gundelfingen;13;20;17;20;0,65;0,85;1,5;1,0;1,0488;1,2;0,6782;2,2
143;25/08/2023;14:30;GERMANY;OBERLIGA NIEDERRHEIN - ROUND 3;Germania Ratingen;Straelen;15;20;15;20;0,75;0,75;1,5;1,35;1,0618;1,35;1,0137;2,7
144;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 8 - ROUND 1;Ineu;Teuz Cermei;12;20;18;20;0,6;0,9;1,5;1,05;1,1169;1,9;1,0909;2,95
145;25/08/2023;13:00;AZERBAIJAN;PREMIER LEAGUE - ROUND 4;Araz;Sumqayit;16;20;14;20;0,8;0,7;1,5;1,35;1,3143;1,25;1,1347;2,6
146;25/08/2023;08:00;ENGLAND;PROFESSIONAL DEVELOPMENT LEAGUE;Sheffield Wed U21;Watford U21;15;20;15;20;0,75;0,75;1,5;1,45;1,244;1,25;0,8874;2,7
147;25/08/2023;15:45;NORTHERN IRELAND;NIFL PREMIERSHIP - ROUND 5;Dungannon;Coleraine;15;20;15;20;0,75;0,75;1,5;1,2;0,8124;1,35;1,0137;2,55
148;25/08/2023;05:00;INDONESIA;LIGA 1 - ROUND 10;Madura United;FC Bhayangkara;14;20;16;20;0,7;0,8;1,5;1,2;1,2083;1,4;1,241;2,6
149;25/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 3;Den Bosch;Den Haag;12;20;18;20;0,6;0,9;1,5;1,0;1,0488;1,6;1,0198;2,6
150;25/08/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 28;Shamrock Rovers;Dundalk;14;20;16;20;0,7;0,8;1,5;1,0;0,8367;1,35;1,0618;2,35
151;25/08/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 28;UC Dublin;St. Patricks;18;20;12;20;0,9;0,6;1,5;1,7;1,0536;1,0;0,9487;2,7
152;25/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 24;Shenzhen;Shandong Taishan;17;20;13;20;0,85;0,65;1,5;1,4;0,8602;1,45;1,4654;2,85
153;25/08/2023;08:35;CHINA;SUPER LEAGUE - ROUND 24;Henan Songshan Longmen;Shanghai Port;16;20;14;20;0,8;0,7;1,5;1,3;1,0536;1,3;1,1;2,6
154;25/08/2023;22:00;MEXICO;LIGA MX WOMEN - APERTURA - ROUND 8;U.A.N.L.- Tigres W;Atlas W;15;20;15;20;0,75;0,75;1,5;2,05;1,9868;1,65;1,3143;3,7
155;25/08/2023;14:00;AUSTRIA;REGIONALLIGA WEST - ROUND 5;Bischofshofen;TSV St. Johann;13;20;17;20;0,65;0,85;1,5;1,2;1,077;1,8;1,2884;3,0
156;25/08/2023;13:00;LITHUANIA;I LYGA - ROUND 20;Garliava;Neptunas;17;20;13;20;0,85;0,65;1,5;1,15;0,7263;0,9;0,8307;2,05
157;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 9 - ROUND 1;Metalurgistul Cugir;Avantul Reghin;15;20;15;20;0,75;0,75;1,5;1,15;0,8529;1,1;0,8888;2,25
158;25/08/2023;14:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 3;West Brom U21;Sunderland U21;15;20;15;20;0,75;0,75;1,5;1,9;1,5133;1,5;1,2845;3,4
159;25/08/2023;14:30;FRANCE;NATIONAL - ROUND 3;Niort;Villefranche;14;20;16;20;0,7;0,8;1,5;1,2;1,0296;1,4;1,0677;2,6
160;25/08/2023;10:00;ARMENIA;FIRST LEAGUE - ROUND 5;Pyunik Yerevan 2;Shirak Gyumri 2;16;20;14;20;0,8;0,7;1,5;1,5;1,3229;0,95;0,8646;2,45
161;25/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 6;Buchbach;Burghausen;14;20;16;20;0,7;0,8;1,5;1,45;1,3955;1,25;0,9421;2,7
162;25/08/2023;14:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 3;Southampton U21;Liverpool U21;18;20;12;20;0,9;0,6;1,5;2,25;1,6086;1,35;1,3519;3,6
163;25/08/2023;16:30;SPAIN;LALIGA - ROUND 3;Celta Vigo;Real Madrid;15;20;15;20;0,75;0,75;1,5;1,05;0,9734;1,35;1,1079;2,4
164;25/08/2023;07:15;AUSTRALIA;NPL TASMANIA - ROUND 19;Kingborough Lions;Glenorchy Knights;16;20;14;20;0,8;0,7;1,5;1,9;1,546;1,4;1,2806;3,3
165;25/08/2023;06:30;AUSTRALIA;NPL VICTORIA - PLAY OFFS - QUARTER-FINALS;Melbourne Knights;Port Melbourne Sharks;16;20;14;20;0,8;0,7;1,5;1,65;1,1522;1,35;1,1948;3,0
166;25/08/2023;14:00;DENMARK;2ND DIVISION;Hellerup;Nykobing;14;20;16;20;0,7;0,8;1,5;1,3;1,1874;1,35;1,1079;2,65
167;25/08/2023;14:30;FRANCE;NATIONAL - ROUND 3;Dijon;Avranches;13;20;17;20;0,65;0,85;1,5;0,8;0,6782;1,3;0,781;2,1
168;25/08/2023;14:00;DENMARK;2ND DIVISION;FA 2000;AB Copenhagen;15;20;15;20;0,75;0,75;1,5;1,15;1,0137;1,65;1,4239;2,8
169;25/08/2023;13:30;WORLD;CLUB FRIENDLY;Naxxar Lions;Sirens;18;20;12;20;0,9;0,6;1,5;1,95;1,3219;1,0;1,0488;2,95
170;25/08/2023;13:15;GERMANY;REGIONALLIGA BAYERN - ROUND 6;Spvgg Ansbach 09;Wurzburger Kickers;16;20;14;20;0,8;0,7;1,5;1,95;1,6271;1,2;1,077;3,15
171;25/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 6;Aschaffenburg;Turkgucu Munchen;14;20;16;20;0,7;0,8;1,5;1,4;1,3565;1,7;1,2288;3,1
172;25/08/2023;13:10;AUSTRIA;2. LIGA - ROUND 5;Leoben;First Vienna;15;20;15;20;0,75;0,75;1,5;1,35;1,1079;1,5;1,2845;2,85
173;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 10 - ROUND 1;Baia Mare;Sighetu Marmatiei;15;20;15;20;0,75;0,75;1,5;0,9;0,6245;1,5;1,3229;2,4
174;25/08/2023;15:45;WALES;CYMRU PREMIER - ROUND 3;Pontypridd;Penybont;15;20;14;20;0,75;0,7;1,45;1,35;1,1079;1,15;1,0618;2,5
175;25/08/2023;22:00;USA;MLS NEXT PRO;Austin FC II;Sporting Kansas City II;11;20;18;20;0,55;0,9;1,45;0,9;0,995;1,8;1,077;2,7
176;25/08/2023;09:00;THAILAND;THAI LEAGUE 1 - ROUND 3;Lamphun Warrior;Bangkok Utd;13;20;16;20;0,65;0,8;1,45;1,2;1,077;1,2;0,8718;2,4
177;25/08/2023;15:00;BELGIUM;SUPER LEAGUE WOMEN - ROUND 1;Charleroi W;Genk W;15;20;14;20;0,75;0,7;1,45;1,4;1,2806;1,2;1,0296;2,6
178;25/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 3;De Graafschap;FC Emmen;16;20;13;20;0,8;0,65;1,45;1,65;1,4239;1,35;1,2757;3,0
179;25/08/2023;21:00;USA;MLS NEXT PRO;Minnesota 2;Tacoma Defiance;14;20;15;20;0,7;0,75;1,45;1,45;1,3219;1,1;0,7681;2,55
180;25/08/2023;21:00;MEXICO;LIGA PREMIER SERIE A - ROUND 3;Tecos FC;Gavilanes de Matamoros;14;20;15;20;0,7;0,75;1,45;0,8;0,6;1,5;1,1619;2,3
181;25/08/2023;15:00;NETHERLANDS;EERSTE DIVISIE - ROUND 3;Eindhoven FC;Breda;13;20;16;20;0,65;0,8;1,45;1,4;1,3191;1,55;1,1608;2,95
182;25/08/2023;10:00;AFRICA;CAF CHAMPIONS LEAGUE - QUALIFICATION - SEMI-FINALS;Al-Merreikh;Otoho d'Oyo;16;20;13;20;0,8;0,65;1,45;1,3;0,9;1,1;1,0909;2,4
183;25/08/2023;15:00;TURKEY;SUPER LIG - ROUND 3;Konyaspor;Gaziantep;15;20;14;20;0,75;0,7;1,45;1,4;1,0198;1,05;0,9206;2,45
184;25/08/2023;22:00;PANAMA;LPF - CLAUSURA - ROUND 6;Independiente;Potros del Este;13;20;16;20;0,65;0,8;1,45;1,15;1,0618;1,25;0,8874;2,4
185;25/08/2023;13:00;AUSTRIA;BUNDESLIGA WOMEN - ROUND 1;Austria Vienna W;St. Polten W;14;20;15;20;0,7;0,75;1,45;1,4;1,241;1,7;1,3454;3,1
186;25/08/2023;13:30;SWEDEN;DIVISION 2 - NORRA GÖTALAND - ROUND 18;Gauthiod;Grebbestad;14;20;15;20;0,7;0,75;1,45;1,3;1,1446;1,5;1,3229;2,8
187;25/08/2023;14:00;SWEDEN;DIVISION 1 - SÖDRA - ROUND 19;Ljungskile;Norrby;13;20;16;20;0,65;0,8;1,45;1,15;1,1079;1,6;1,1576;2,75
188;25/08/2023;15:15;SLOVENIA;PRVA LIGA - ROUND 6;Aluminij;Mura;13;20;16;20;0,65;0,8;1,45;1,4;1,2;1,6;1,0677;3,0
189;25/08/2023;13:00;POLAND;EKSTRAKLASA - ROUND 6;Stal Mielec;Radomiak Radom;13;20;16;20;0,65;0,8;1,45;1,0;0,8944;1,25;0,9421;2,25
190;25/08/2023;08:00;POLAND;EKSTRALIGA WOMEN - ROUND 2;Leczna W;Slask Wroclaw W;16;20;13;20;0,8;0,65;1,45;3,0;2,4495;1,7;1,7059;4,7
191;25/08/2023;16:15;PORTUGAL;LIGA PORTUGAL - ROUND 3;Estrela;Estoril;15;20;14;20;0,75;0,7;1,45;1,15;0,7921;1,0;0,8367;2,15
192;25/08/2023;12:00;SERBIA;SRPSKA LIGA - BELGRADE - ROUND 3;Studentski Grad;Torlak;14;20;15;20;0,7;0,75;1,45;1,05;0,9206;1,35;0,9631;2,4
193;25/08/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 3;Al Taawon;Abha;16;20;13;20;0,8;0,65;1,45;1,2;0,8124;1,2;1,077;2,4
194;25/08/2023;16:45;PORTUGAL;LIGA 3 - ROUND 4;Varzim;Lusitania FC;14;20;15;20;0,7;0,75;1,45;1,05;0,8646;1,1;0,8307;2,15
195;25/08/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 3;Al Shabab;Damac;14;20;15;20;0,7;0,75;1,45;1,15;1,0618;1,3;1,0536;2,45
196;25/08/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 3;Al Fateh;Al Nassr;16;20;13;20;0,8;0,65;1,45;1,4;0,9165;1,3;1,3077;2,7
197;25/08/2023;12:30;ROMANIA;LIGA 1 - ROUND 7;Otelul;FC Voluntari;13;20;16;20;0,65;0,8;1,45;0,85;0,7921;1,45;0,9734;2,3
198;25/08/2023;15:30;ROMANIA;LIGA 1 - ROUND 7;U Craiova 1948;FC Rapid Bucuresti;13;20;16;20;0,65;0,8;1,45;1,25;1,337;1,6;1,241;2,85
199;25/08/2023;15:30;AUSTRIA;2. LIGA - ROUND 5;Dornbirn;Bregenz;14;20;15;20;0,7;0,75;1,45;1,1;1,1358;1,2;0,9798;2,3
200;25/08/2023;15:00;ENGLAND;PREMIER LEAGUE 2 - ROUND 3;Reading U21;Newcastle Utd U21;13;20;16;20;0,65;0,8;1,45;0,9;0,7681;2,05;1,6576;2,95
201;25/08/2023;13:30;GERMANY;2. BUNDESLIGA - ROUND 4;Paderborn;Kaiserslautern;16;20;13;20;0,8;0,65;1,45;1,6;1,0677;1,2;1,1225;2,8
202;25/08/2023;15:45;ENGLAND;NATIONAL LEAGUE - ROUND 5;Solihull Moors;FC Halifax;15;20;14;20;0,75;0,7;1,45;1,35;1,0137;0,95;0,9206;2,3
203;25/08/2023;12:30;CZECH REPUBLIC;DIVISION E - ROUND 4;Batov;Slavicin;14;20;15;20;0,7;0,75;1,45;1,6;1,3565;1,3;1,005;2,9
204;25/08/2023;09:00;INDONESIA;LIGA 1 - ROUND 10;Dewa United;Persija Jakarta;15;20;14;20;0,75;0,7;1,45;1,3;0,9;1,15;1,0618;2,45
205;25/08/2023;14:30;GERMANY;REGIONALLIGA WEST - ROUND 5;SSVg Velbert;Fortuna Koln;14;20;15;20;0,7;0,75;1,45;1,75;1,6086;1,4;1,1136;3,15
206;25/08/2023;21:00;ECUADOR;LIGA PRO - SECOND STAGE - ROUND 19;EL Nacional;Cumbaya;17;20;12;20;0,85;0,6;1,45;1,75;1,0897;0,75;0,6982;2,5
207;25/08/2023;16:00;IRELAND;DIVISION 1 - ROUND 28;Finn Harps;Longford;14;20;15;20;0,7;0,75;1,45;1,75;1,5772;1,2;0,9274;2,95
208;25/08/2023;05:00;INDONESIA;LIGA 1 - ROUND 10;Persik Kediri;PSIS Semarang;15;20;14;20;0,75;0,7;1,45;1,25;1,2196;1,6;1,3928;2,85
209;25/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 6;Memmingen;Schweinfurt;13;20;16;20;0,65;0,8;1,45;1,35;1,621;1,6;1,1576;2,95
210;25/08/2023;13:00;CZECH REPUBLIC;DIVISION C - ROUND 4;Slavia HK;Velke Hamry;13;20;16;20;0,65;0,8;1,45;1,75;1,6993;1,5;1,0724;3,25
211;25/08/2023;14:30;FRANCE;NATIONAL - ROUND 3;Red Star;Sochaux;16;20;13;20;0,8;0,65;1,45;1,2;0,8124;1,35;1,1522;2,55
212;25/08/2023;09:30;INDIA;DURAND CUP - PLAY OFFS - QUARTER-FINALS;East Bengal;Gokulam;15;20;14;20;0,75;0,7;1,45;1,55;1,3219;1,1;1,044;2,65
213;25/08/2023;16:00;FRANCE;LIGUE 1 - ROUND 3;Nantes;Monaco;14;20;15;20;0,7;0,75;1,45;1,15;1,0137;1,45;1,1169;2,6
214;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 3 - ROUND 1;Inainte Modelu;Voluntari 2;14;20;14;20;0,7;0,7;1,4;1,5;1,245;1,25;1,0428;2,75
215;25/08/2023;14:00;GERMANY;OBERLIGA NOFV-NORD - ROUND 4;Rathenow;Wismar;13;20;15;20;0,65;0,75;1,4;1,3;1,2288;1,45;1,3219;2,75
216;25/08/2023;14:30;GERMANY;OBERLIGA WESTFALEN - ROUND 3;Lotte;Eintracht Rheine;15;20;13;20;0,75;0,65;1,4;1,55;1,3955;1,5;1,3964;3,05
217;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 5 - ROUND 1;Campulung;Olimpic Zarnesti;13;20;15;20;0,65;0,75;1,4;1,2;1,3638;1,35;1,0618;2,55
218;25/08/2023;13:00;CZECH REPUBLIC;MSFL - ROUND 4;Hlucin;Znojmo;15;20;13;20;0,75;0,65;1,4;1,1;0,8307;1,1;1,044;2,2
219;25/08/2023;14:30;AUSTRIA;REGIONALLIGA EAST - ROUND 5;SV Oberwart;TWL Elektra;15;20;13;20;0,75;0,65;1,4;1,6;1,3928;1,1;1,179;2,7
220;25/08/2023;12:00;ROMANIA;LIGA 3 - SERIA 7 - ROUND 1;Gilortul Tg. Carbunesti;Ghiroda & Giarmata Vii;14;20;14;20;0,7;0,7;1,4;1,45;1,3592;1,15;1,0137;2,6
221;25/08/2023;20:30;CANADA;CANADIAN PREMIER LEAGUE;York Utd;Vancouver FC;14;20;14;20;0,7;0,7;1,4;1,2;0,9798;1,5;1,3601;2,7
222;25/08/2023;14:30;GERMANY;REGIONALLIGA WEST - ROUND 5;Wegberg-Beeck;Duren;12;20;16;20;0,6;0,8;1,4;1,1;1,179;1,3;0,9539;2,4
223;25/08/2023;14:00;GERMANY;REGIONALLIGA BAYERN - ROUND 6;Augsburg II;Vilzing;15;20;13;20;0,75;0,65;1,4;1,55;1,4309;1,15;1,0137;2,7
224;25/08/2023;12:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 3;Al Feiha;Al Hazem;14;20;14;20;0,7;0,7;1,4;1,2;1,077;1,0;0,8367;2,2
225;25/08/2023;14:00;AUSTRIA;REGIONALLIGA CENTRAL - ROUND 5;Vorwarts Steyr;Ried;14;20;14;20;0,7;0,7;1,4;1,0;0,8367;1,7;1,4526;2,7
226;25/08/2023;15:30;ENGLAND;CHAMPIONSHIP - ROUND 4;Hull;Bristol City;13;20;15;20;0,65;0,75;1,4;1,2;1,2083;1,1;1,044;2,3
227;25/08/2023;15:30;SLOVAKIA;NIKE LIGA - ROUND 5;Michalovce;Kosice;14;20;14;20;0,7;0,7;1,4;1,25;1,0897;1,25;0,9421;2,5
