Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
1;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Angers;Troyes;37;43;1,4651;35;43;1,3488;0,8605;0,814;1,6745;0,7004
2;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Clermont;Lorient;29;43;1,0465;31;43;1,2791;0,6744;0,7209;1,3953;0,4862
3;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Lens;AC Ajaccio;27;42;1,2619;28;43;1,2558;0,6429;0,6512;1,2941;0,4187
4;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Lille;Nantes;35;43;1,2558;26;43;1,093;0,814;0,6047;1,4187;0,4922
5;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Lyon;Reims;32;43;1,4186;29;43;1,0698;0,7442;0,6744;1,4186;0,5019
6;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Marseille;Brest;34;43;1,2791;27;42;1,1905;0,7907;0,6429;1,4336;0,5083
7;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Montpellier;Nice;31;40;1,475;33;42;1,1429;0,775;0,7857;1,5607;0,6089
8;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Rennes;Monaco;33;42;1,5;32;42;1,5238;0,7857;0,7619;1,5476;0,5986
9;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Strasbourg;Paris SG;38;42;1,6667;36;43;1,6977;0,9048;0,8372;1,742;0,7575
10;27/05/2023;16:00;FRANCE;LIGUE 1 - ROUND 37;Toulouse;Auxerre;30;41;1,5122;33;43;1,4419;0,7317;0,7674;1,4991;0,5615
11;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;B. Monchengladbach;Augsburg;34;43;1,5581;28;43;1,6047;0,7907;0,6512;1,4419;0,5149
12;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Bochum;Bayer Leverkusen;36;43;1,5581;31;43;1,2326;0,8372;0,7209;1,5581;0,6035
13;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Dortmund;Mainz;36;42;1,9048;36;42;1,6429;0,8571;0,8571;1,7142;0,7346
14;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Eintracht Frankfurt;Freiburg;36;43;1,6977;25;40;1,275;0,8372;0,625;1,4622;0,5232
15;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;FC Koln;Bayern Munich;33;42;1,5714;35;43;1,7442;0,7857;0,814;1,5997;0,6396
16;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;RB Leipzig;Schalke;35;43;1,4419;32;43;1,3721;0,814;0,7442;1,5582;0,6058
17;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Stuttgart;Hoffenheim;33;43;1,3953;36;41;1,7073;0,7674;0,878;1,6454;0,6738
18;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Union Berlin;Werder Bremen;27;43;1,2558;28;43;1,3488;0,6279;0,6512;1,2791;0,4089
19;27/05/2023;10:30;GERMANY;BUNDESLIGA - ROUND 34;Wolfsburg;Hertha Berlin;32;43;1,5814;34;43;1,6977;0,7442;0,7907;1,5349;0,5884
20;27/05/2023;10:00;ITALY;SERIE A - ROUND 37;Salernitana;Udinese;33;43;1,3488;32;43;1,3023;0,7674;0,7442;1,5116;0,5711
21;27/05/2023;10:00;ITALY;SERIE A - ROUND 37;Spezia;Torino;34;43;1,2791;30;43;0,9535;0,7907;0,6977;1,4884;0,5517
22;27/05/2023;13:00;ITALY;SERIE A - ROUND 37;Fiorentina;AS Roma;33;43;1,3023;27;43;0,8605;0,7674;0,6279;1,3953;0,4819
23;27/05/2023;15:45;ITALY;SERIE A - ROUND 37;Inter;Atalanta;24;43;1,0465;32;43;1,3488;0,5581;0,7442;1,3023;0,4153
24;27/05/2023;11:30;NETHERLANDS;EREDIVISIE - RELEGATION - PLAY OFFS - QUARTER-FINALS;Willem II;Venlo;33;43;1,3023;29;43;1,1163;0,7674;0,6744;1,4418;0,5175
25;27/05/2023;15:00;NETHERLANDS;EREDIVISIE - RELEGATION - PLAY OFFS - QUARTER-FINALS;Maastricht;Breda;35;43;1,5349;37;43;1,6512;0,814;0,8605;1,6745;0,7004
26;27/05/2023;14:00;SPAIN;LALIGA - ROUND 37;Sevilla;Real Madrid;26;43;1,0;29;43;1,3256;0,6047;0,6744;1,2791;0,4078
27;27/05/2023;15:00;WORLD;WORLD CUP U20 - ROUND 3;Brazil U20;Nigeria U20;27;43;1,1628;24;37;1,1622;0,6279;0,6486;1,2765;0,4073
28;27/05/2023;15:00;WORLD;WORLD CUP U20 - ROUND 3;Dominican Republic U20;Italy U20;20;23;2,2174;32;43;1,6047;0,8696;0,7442;1,6138;0,6472
29;27/05/2023;18:00;WORLD;WORLD CUP U20 - ROUND 3;Colombia U20;Senegal U20;31;43;1,2558;32;42;1,3571;0,7209;0,7619;1,4828;0,5493
30;27/05/2023;18:00;WORLD;WORLD CUP U20 - ROUND 3;Japan U20;Israel U20;28;38;1,1053;1;4;0,5;0,7368;0,25;0,9868;0,1842
31;27/05/2023;14:00;ALGERIA;ALGERIA CUP - SEMI-FINALS;Magra;CR Belouizdad;23;43;0,907;25;43;0,9767;0,5349;0,5814;1,1163;0,311
32;27/05/2023;15:30;ANDORRA;PRIMERA DIVISIÓ - RELEGATION - FINAL;Carroi;UE Engordany;38;42;1,4286;26;38;1,3947;0,9048;0,6842;1,589;0,6191
33;27/05/2023;11:00;ARGENTINA;LIGA PROFESIONAL - ROUND 18;Gimnasia L.P.;Sarmiento Junin;25;43;0,7442;25;43;0,907;0,5814;0,5814;1,1628;0,338
34;27/05/2023;18:00;ARGENTINA;LIGA PROFESIONAL - ROUND 18;Platense;Belgrano;27;42;1,0476;24;43;0,7907;0,6429;0,5581;1,201;0,3588
35;27/05/2023;20:30;ARGENTINA;LIGA PROFESIONAL - ROUND 18;Independiente;Lanus;28;43;1,0;32;43;1,2791;0,6512;0,7442;1,3954;0,4846
36;27/05/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 16;Deportivo Madryn;Chaco For Ever;31;43;1,093;24;43;0,7442;0,7209;0,5581;1,279;0,4023
37;27/05/2023;15:00;ARGENTINA;PRIMERA NACIONAL - ROUND 16;Villa Dalmine;Ind. Rivadavia;26;43;1,1628;29;43;0,9767;0,6047;0,6744;1,2791;0,4078
38;27/05/2023;15:30;ARGENTINA;PRIMERA NACIONAL - ROUND 18;Club A. Guemes;San Telmo;22;43;0,6977;34;43;1,2093;0,5116;0,7907;1,3023;0,4045
39;27/05/2023;17:05;ARGENTINA;PRIMERA NACIONAL - ROUND 18;Almirante Brown;San Martin T.;28;43;1,1163;22;43;0,6047;0,6512;0,5116;1,1628;0,3332
40;27/05/2023;19:10;ARGENTINA;PRIMERA NACIONAL - ROUND 18;Deportivo Moron;Temperley;23;43;0,7209;30;43;1,0465;0,5349;0,6977;1,2326;0,3732
41;27/05/2023;21:15;ARGENTINA;PRIMERA NACIONAL - ROUND 16;Quilmes;Atletico Atlanta;32;43;1,1628;23;43;0,6977;0,7442;0,5349;1,2791;0,3981
42;27/05/2023;10:00;ARMENIA;PREMIER LEAGUE - ROUND 34;Alashkert;Urartu;26;43;1,093;27;43;1,0465;0,6047;0,6279;1,2326;0,3797
43;27/05/2023;13:00;ARMENIA;PREMIER LEAGUE - ROUND 34;Noah;Ararat-Armenia;31;43;1,2093;29;42;1,119;0,7209;0,6905;1,4114;0,4978
44;27/05/2023;12:00;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 31;Altach;A. Lustenau;31;43;1,2558;35;42;1,5238;0,7209;0,8333;1,5542;0,6007
45;27/05/2023;12:00;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 31;Hartberg;Ried;35;42;1,5;30;43;1,2558;0,8333;0,6977;1,531;0,5814
46;27/05/2023;12:00;AUSTRIA;BUNDESLIGA - RELEGATION GROUP - ROUND 31;Wolfsberger AC;Tirol;33;43;1,6047;30;41;1,6585;0,7674;0,7317;1,4991;0,5615
47;27/05/2023;11:00;AUSTRIA;REGIONALLIGA WEST - PROMOTION GROUP - ROUND 8;Bischofshofen;Hohenems;34;43;1,5581;36;42;2,1905;0,7907;0,8571;1,6478;0,6777
48;27/05/2023;12:00;AUSTRIA;REGIONALLIGA WEST - PROMOTION GROUP - ROUND 8;Saalfelden;Bregenz;32;43;1,4186;36;43;1,6744;0,7442;0,8372;1,5814;0,623
49;27/05/2023;10:30;AZERBAIJAN;PREMIER LEAGUE - ROUND 36;Gabala;Kapaz;26;43;1,0465;33;43;1,186;0,6047;0,7674;1,3721;0,464
50;27/05/2023;10:30;AZERBAIJAN;PREMIER LEAGUE - ROUND 36;Sumqayit;Zira;27;43;1,1163;23;43;0,9767;0,6279;0,5349;1,1628;0,3359
51;27/05/2023;13:00;AZERBAIJAN;PREMIER LEAGUE - ROUND 36;Sabail;Shamakhi;27;43;0,9767;24;43;0,814;0,6279;0,5581;1,186;0,3504
52;27/05/2023;10:00;BELARUS;VYSSHAYA LIGA - ROUND 10;Naftan;Isloch;27;42;0,9048;30;41;1,1707;0,6429;0,7317;1,3746;0,4704
53;27/05/2023;12:00;BELARUS;VYSSHAYA LIGA - ROUND 10;Energetik-BGU;Dynamo Brest;26;43;0,7674;28;41;1,439;0,6047;0,6829;1,2876;0,4129
54;27/05/2023;14:00;BELARUS;VYSSHAYA LIGA - ROUND 10;FC Minsk;Din. Minsk;27;42;1,0476;25;43;1,0698;0,6429;0,5814;1,2243;0,3738
55;27/05/2023;11:00;BELARUS;PERSHAYA LIGA - ROUND 9;Ostrovets;BumProm Gomel;31;43;1,3023;25;32;1,625;0,7209;0,7812;1,5021;0,5632
56;27/05/2023;12:30;BELARUS;PERSHAYA LIGA - ROUND 9;Baranovici;Zhodino Yuzhnoe;31;43;1,4419;7;9;1,6667;0,7209;0,7778;1,4987;0,5607
57;27/05/2023;13:15;BELGIUM;JUPILER PRO LEAGUE - CONFERENCE LEAGUE GROUP - ROUND 5;Westerlo;Gent;36;43;1,6047;32;43;1,3721;0,8372;0,7442;1,5814;0,623
58;27/05/2023;15:45;BELGIUM;JUPILER PRO LEAGUE - CONFERENCE LEAGUE GROUP - ROUND 5;St. Liege;Cercle Brugge KSV;28;42;1,1667;34;43;1,2791;0,6667;0,7907;1,4574;0,5272
59;27/05/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 19;AS Cotonou;Dadje;4;17;0,3529;19;28;0,9286;0,2353;0,6786;0,9139;0,1597
60;27/05/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 19;Bani Ganse;Requins;4;13;0,5385;6;13;0,7692;0,3077;0,4615;0,7692;0,142
61;27/05/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 19;Damissa;Ayema;10;20;0,75;4;11;0,3636;0,5;0,3636;0,8636;0,1818
62;27/05/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 19;JAK;Buffles du Borgou;4;10;0,6;8;15;0,7333;0,4;0,5333;0,9333;0,2133
63;27/05/2023;12:00;BENIN;LIGUE 1 - CHAMPIONSHIP GROUP - ROUND 19;Takunnin;Dragons;4;12;0,5;9;23;0,5217;0,3333;0,3913;0,7246;0,1304
64;27/05/2023;16:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 15;Libertad Gran Mamore;Blooming;20;25;1,32;31;43;1,2558;0,8;0,7209;1,5209;0,5767
65;27/05/2023;18:30;BOLIVIA;DIVISION PROFESIONAL - ROUND 15;Wilstermann;Royal Pari;32;43;1,3721;32;43;1,1628;0,7442;0,7442;1,4884;0,5538
66;27/05/2023;21:00;BOLIVIA;DIVISION PROFESIONAL - ROUND 15;Independiente Petrolero;Tomayapo;36;43;1,3721;31;43;1,186;0,8372;0,7209;1,5581;0,6035
67;27/05/2023;16:00;BRAZIL;SERIE A - ROUND 8;Athletico-PR;Gremio;29;43;1,1628;30;43;1,186;0,6744;0,6977;1,3721;0,4705
68;27/05/2023;16:00;BRAZIL;SERIE A - ROUND 8;Fortaleza;Vasco;34;43;1,5349;35;43;1,4186;0,7907;0,814;1,6047;0,6436
69;27/05/2023;18:30;BRAZIL;SERIE A - ROUND 8;Cuiaba;Coritiba;30;43;1,3256;28;43;0,9767;0,6977;0,6512;1,3489;0,4543
70;27/05/2023;18:30;BRAZIL;SERIE A - ROUND 8;Flamengo RJ;Cruzeiro;31;43;1,3488;29;43;0,9767;0,7209;0,6744;1,3953;0,4862
71;27/05/2023;21:00;BRAZIL;SERIE A - ROUND 8;Sao Paulo;Goias;29;43;1,0233;26;43;1,0233;0,6744;0,6047;1,2791;0,4078
72;27/05/2023;17:00;BRAZIL;SERIE B - ROUND 9;CRB;Juventude;25;43;0,9535;31;43;1,1395;0,5814;0,7209;1,3023;0,4191
73;27/05/2023;17:00;BRAZIL;SERIE B - ROUND 9;Ituano;Londrina;27;43;1,0;23;43;0,8372;0,6279;0,5349;1,1628;0,3359
74;27/05/2023;17:30;BRAZIL;SERIE B - ROUND 9;Avai;Vitoria;23;43;0,7674;26;43;1,0465;0,5349;0,6047;1,1396;0,3235
75;27/05/2023;18:00;BRAZIL;SERIE B - ROUND 9;Atletico GO;Botafogo SP;31;43;1,2326;34;43;1,2558;0,7209;0,7907;1,5116;0,57
76;27/05/2023;15:00;BRAZIL;BRASILEIRO WOMEN - ROUND 13;Athletico-PR W;Cruzeiro W;29;35;1,6286;31;43;1,5116;0,8286;0,7209;1,5495;0,5973
77;27/05/2023;15:00;BRAZIL;BRASILEIRO WOMEN - ROUND 13;Bahia W;Avai Kindermann W;27;43;1,1395;29;43;1,2093;0,6279;0,6744;1,3023;0,4235
78;27/05/2023;15:00;BRAZIL;BRASILEIRO WOMEN - ROUND 13;Ceara W;Santos W;35;41;2,122;37;43;1,6744;0,8537;0,8605;1,7142;0,7346
79;27/05/2023;16:00;BRAZIL;BRASILEIRO WOMEN - ROUND 13;Ferroviaria W;Sao Paulo W;29;43;1,186;36;43;1,3721;0,6744;0,8372;1,5116;0,5646
80;27/05/2023;12:45;BULGARIA;PARVA LIGA - RELEGATION GROUP - ROUND 33;Pirin Blagoevgrad;Botev Vratsa;28;43;1,1163;23;43;0,9535;0,6512;0,5349;1,1861;0,3483
81;27/05/2023;15:00;BULGARIA;PARVA LIGA - CHAMPIONSHIP GROUP - ROUND 33;CSKA Sofia;Lok. Plovdiv;22;43;0,8372;25;43;0,9535;0,5116;0,5814;1,093;0,2974
82;27/05/2023;15:00;CANADA;CANADIAN PREMIER LEAGUE;Atl. Ottawa;Forge;26;43;0,9767;30;43;1,093;0,6047;0,6977;1,3024;0,4219
83;27/05/2023;23:00;CANADA;CANADIAN PREMIER LEAGUE;Pacific FC;HFX Wanderers;27;43;1,1163;27;43;1,0233;0,6279;0,6279;1,2558;0,3943
84;27/05/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 12;Deportes Rengo;D. Concepcion;6;13;0,5385;29;43;1,0233;0,4615;0,6744;1,1359;0,3112
85;27/05/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 12;Melipilla;General Velasquez;27;43;1,0465;26;41;1,1463;0,6279;0,6341;1,262;0,3982
86;27/05/2023;16:00;CHILE;SEGUNDA DIVISION - ROUND 12;Real San Joaquin;Valdivia;28;35;1,1143;31;43;1,0698;0,8;0,7209;1,5209;0,5767
87;27/05/2023;17:30;CHILE;SEGUNDA DIVISION - ROUND 12;Trasandino;Lautaro;22;43;0,9302;31;43;1,3953;0,5116;0,7209;1,2325;0,3688
88;27/05/2023;20:30;CHILE;SEGUNDA DIVISION - ROUND 12;Iberia;Linares Unido;27;43;1,0698;32;43;1,2558;0,6279;0,7442;1,3721;0,4673
89;27/05/2023;20:05;COLOMBIA;PRIMERA A - APERTURA - QUADRANGULAR - ROUND 2;Aguilas;Dep. Pasto;29;43;1,2558;25;43;0,8605;0,6744;0,5814;1,2558;0,3921
90;27/05/2023;22:15;COLOMBIA;PRIMERA A - APERTURA - QUADRANGULAR - ROUND 2;Millonarios;Chico;28;43;1,1163;26;43;0,8372;0,6512;0,6047;1,2559;0,3938
91;27/05/2023;11:30;CROATIA;HNL - ROUND 36;Istra 1961;Slaven Belupo;24;43;0,9767;25;43;1,0698;0,5581;0,5814;1,1395;0,3245
92;27/05/2023;14:00;CROATIA;HNL - ROUND 36;Osijek;Rijeka;27;43;1,0698;23;43;0,9535;0,6279;0,5349;1,1628;0,3359
93;27/05/2023;17:00;CUBA;LIGA NACIONAL - CLAUSURA - ROUND 8;FC La Habana;Matanzas;29;35;1,3143;18;25;1,32;0,8286;0,72;1,5486;0,5966
94;27/05/2023;17:00;CUBA;LIGA NACIONAL - CLAUSURA - ROUND 8;FC Santiago de Cuba;FC Cienfuegos;25;35;1,3143;29;36;1,3333;0,7143;0,8056;1,5199;0,5754
95;27/05/2023;17:00;CUBA;LIGA NACIONAL - CLAUSURA - ROUND 8;Holguin;FC Guantanamo;14;24;1,0417;23;32;1,0625;0,5833;0,7188;1,3021;0,4193
96;27/05/2023;13:00;CYPRUS;FIRST DIVISION - RELEGATION GROUP - ROUND 40;Chloraka;Karmiotissa;31;43;1,1395;34;42;1,2143;0,7209;0,8095;1,5304;0,5836
97;27/05/2023;13:00;CYPRUS;FIRST DIVISION - CHAMPIONSHIP GROUP - ROUND 36;APOEL;Aris;32;43;1,0465;32;43;1,3023;0,7442;0,7442;1,4884;0,5538
98;27/05/2023;11:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 5;Bohemians;Sigma Olomouc;34;43;1,2791;37;43;1,4651;0,7907;0,8605;1,6512;0,6804
99;27/05/2023;11:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 5;Slavia Prague;Slovacko;34;43;1,6047;29;43;0,907;0,7907;0,6744;1,4651;0,5332
100;27/05/2023;11:00;CZECH REPUBLIC;1. LIGA - CHAMPIONSHIP GROUP - ROUND 5;Sparta Prague;Plzen;38;43;1,6744;33;43;1,2558;0,8837;0,7674;1,6511;0,6782
101;27/05/2023;10:00;DENMARK;ELITEDIVISIONEN WOMEN - CHAMPIONSHIP GROUP - ROUND 8;Thisted FC W;Brondby W;34;42;1,6429;36;43;1,5349;0,8095;0,8372;1,6467;0,6777
102;27/05/2023;17:00;DOMINICAN REPUBLIC;LDF - ROUND 12;Atlantico;Jarabacoa;27;43;1,0698;30;42;1,2381;0,6279;0,7143;1,3422;0,4485
103;27/05/2023;19:00;DOMINICAN REPUBLIC;LDF - ROUND 12;Cibao;Universidad O&M;31;43;1,2791;25;43;0,9302;0,7209;0,5814;1,3023;0,4191
104;27/05/2023;15:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 12;Tecnico U.;Mushuc Runa;32;43;1,2326;26;43;1,0233;0,7442;0,6047;1,3489;0,45
105;27/05/2023;17:30;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 12;Orense;Cumbaya;28;43;0,9767;25;43;0,8837;0,6512;0,5814;1,2326;0,3786
106;27/05/2023;20:00;ECUADOR;LIGA PRO - FIRST STAGE - ROUND 12;Delfin;Gualaceo;31;43;1,0698;33;43;1,2558;0,7209;0,7674;1,4883;0,5532
107;27/05/2023;12:45;ENGLAND;CHAMPIONSHIP - PLAY OFFS - FINAL;Coventry;Luton;24;43;0,907;26;43;1,0233;0,5581;0,6047;1,1628;0,3375
108;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;Arsenal W;Aston Villa W;35;43;1,6744;32;43;1,7442;0,814;0,7442;1,5582;0,6058
109;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;Brighton W;Leicester W;36;43;1,6977;32;43;1,5814;0,8372;0,7442;1,5814;0,623
110;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;Liverpool W;Manchester Utd W;33;43;1,5814;31;43;1,4419;0,7674;0,7209;1,4883;0,5532
111;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;Manchester City W;Everton W;34;43;1,7674;32;43;1,4651;0,7907;0,7442;1,5349;0,5884
112;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;Reading W;Chelsea W;31;43;1,5349;34;43;1,6279;0,7209;0,7907;1,5116;0,57
113;27/05/2023;10:30;ENGLAND;WOMEN’S SUPER LEAGUE;West Ham W;Tottenham W;26;43;1,1395;33;43;1,5581;0,6047;0,7674;1,3721;0,464
114;27/05/2023;11:00;ESTONIA;MEISTRILIIGA - ROUND 15;Tammeka;Kuressaare;33;42;1,5714;28;40;1,4;0,7857;0,7;1,4857;0,55
115;27/05/2023;13:30;ESTONIA;MEISTRILIIGA - ROUND 15;Flora;Tallinna Kalev;35;42;1,5714;32;43;1,4419;0,8333;0,7442;1,5775;0,6201
116;27/05/2023;12:00;ETHIOPIA;PREMIER LEAGUE - ROUND 26;Arba Menche;Ethio Electric;31;43;1,1395;16;29;0,8276;0,7209;0,5517;1,2726;0,3977
117;27/05/2023;10:00;EUROPE;EURO U17 - PLAY OFFS - QUARTER-FINALS;Germany U17;Switzerland U17;31;39;1,7179;33;42;1,3571;0,7949;0,7857;1,5806;0,6246
118;27/05/2023;10:00;EUROPE;EURO U17 - PLAY OFFS - QUARTER-FINALS;Poland U17;Serbia U17;31;42;1,8571;30;42;1,4286;0,7381;0,7143;1,4524;0,5272
119;27/05/2023;15:00;EUROPE;EURO U17 - PLAY OFFS - QUARTER-FINALS;England U17;France U17;32;42;1,381;35;42;1,5476;0,7619;0,8333;1,5952;0,6349
120;27/05/2023;15:00;EUROPE;EURO U17 - PLAY OFFS - QUARTER-FINALS;Spain U17;Ireland U17;31;43;1,2093;30;42;1,4048;0,7209;0,7143;1,4352;0,5149
121;27/05/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 10;Alushta;Sparta-KT;31;39;1,641;15;22;1,2273;0,7949;0,6818;1,4767;0,542
122;27/05/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 10;FC Sevastopol;Kyzyltash;34;42;1,4762;26;41;1,2439;0,8095;0,6341;1,4436;0,5133
123;27/05/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 10;Rubin Yalta;Chernomorets Sevastopol;32;42;1,5714;4;9;1,2222;0,7619;0,4444;1,2063;0,3386
124;27/05/2023;11:00;EUROPE;PREMIER LEAGUE (CRIMEA) - ROUND 10;TSK Simferopol;Ocean Kerch;31;42;1,4048;30;40;1,525;0,7381;0,75;1,4881;0,5536
125;27/05/2023;12:30;FINLAND;VEIKKAUSLIIGA;Mariehamn;HJK;33;43;1,3256;34;43;1,3721;0,7674;0,7907;1,5581;0,6068
126;27/05/2023;10:00;FINLAND;YKKONEN;Ekenas;JJK Jyvaskyla;34;42;1,4524;33;43;1,186;0,8095;0,7674;1,5769;0,6212
127;27/05/2023;10:00;FINLAND;YKKONEN;JaPS;Jaro;35;43;1,5814;35;43;1,2558;0,814;0,814;1,628;0,6626
128;27/05/2023;10:00;FINLAND;YKKONEN;KPV Kokkola;Gnistan;30;43;1,093;31;41;1,439;0,6977;0,7561;1,4538;0,5275
129;27/05/2023;11:00;FINLAND;YKKONEN;TPS;SalPa;33;43;1,3256;27;42;1,2619;0,7674;0,6429;1,4103;0,4934
130;27/05/2023;11:00;FINLAND;KANSALLINEN LIIGA WOMEN;HPS W;PK-35 Helsinki W;34;43;1,4186;33;43;1,3721;0,7907;0,7674;1,5581;0,6068
131;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Dijon W;Montpellier W;30;43;1,2558;34;43;1,4186;0,6977;0,7907;1,4884;0,5517
132;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Fleury 91 W;Guingamp W;33;43;1,5581;32;41;1,5854;0,7674;0,7805;1,5479;0,599
133;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Le Havre W;Bordeaux W;29;41;1,4878;31;43;1,3953;0,7073;0,7209;1,4282;0,5099
