Nº;Date;Time;Country;League;Home;Away;golshtHome;totalHome;AvgHome;golshtAway;totalAway;AvgAway;pHome;pAway;Sum;Times
134;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Lyon W;Reims W;35;43;1,6279;30;43;1,2326;0,814;0,6977;1,5117;0,5679
135;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Rodez AF W;Paris FC W;32;42;1,4048;32;42;1,6667;0,7619;0,7619;1,5238;0,5805
136;27/05/2023;12:30;FRANCE;DIVISION 1 WOMEN - ROUND 22;Soyaux W;Paris SG W;33;42;1,381;29;43;1,2326;0,7857;0,6744;1,4601;0,5299
137;27/05/2023;13:30;GAMBIA;GFA LEAGUE - ROUND 25;Banjul Utd;Wallidan;22;41;0,8293;21;41;0,6829;0,5366;0,5122;1,0488;0,2748
138;27/05/2023;13:30;GAMBIA;GFA LEAGUE - ROUND 25;Brikama U.;Falcons;20;41;0,8537;21;40;0,85;0,4878;0,525;1,0128;0,2561
139;27/05/2023;13:30;GAMBIA;GFA LEAGUE - ROUND 25;Marimoo;Greater Tomorrow;19;42;0,6667;15;24;0,9583;0,4524;0,625;1,0774;0,2828
140;27/05/2023;13:30;GAMBIA;GFA LEAGUE - ROUND 25;Team Rhino;Fortune;23;42;0,881;26;41;0,7805;0,5476;0,6341;1,1817;0,3472
141;27/05/2023;11:00;GEORGIA;GEORGIAN CUP - 1/32-FINALS;Dinamo Tbilisi 2;WIT Georgia;16;21;1,5238;35;43;1,5349;0,7619;0,814;1,5759;0,6202
142;27/05/2023;10:00;GERMANY;OBERLIGA PLAY OFFS - ROUND 1;OSC Bremerhaven;Eimsbutteler;35;42;1,881;28;35;1,4857;0,8333;0,8;1,6333;0,6666
143;27/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Aduana;Dreams;23;43;0,6977;28;43;1,1395;0,5349;0,6512;1,1861;0,3483
144;27/05/2023;12:00;GHANA;PREMIER LEAGUE - ROUND 32;Tamale City;Samartex;15;31;0,871;16;32;0,7188;0,4839;0,5;0,9839;0,2419
145;27/05/2023;09:45;GREECE;SUPER LEAGUE 2 - ROUND 27;Athens Kallithea;Apollon Smyrnis;28;40;1,175;24;43;0,907;0,7;0,5581;1,2581;0,3907
146;27/05/2023;10:00;GREECE;SUPER LEAGUE 2 - ROUND 27;Diagoras;Panathinaikos B;26;42;0,9524;26;40;1,125;0,619;0,65;1,269;0,4023
147;27/05/2023;23:00;GUATEMALA;LIGA NACIONAL - CLAUSURA - PLAY OFFS - FINAL;Xelaju;Antigua;26;41;0,9268;25;43;1,0698;0,6341;0,5814;1,2155;0,3687
148;27/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Flamme Olympique;Sequence;20;30;1,1333;15;28;0,75;0,6667;0,5357;1,2024;0,3572
149;27/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Milo FC;Fello Star;20;27;1,1481;9;18;0,7778;0,7407;0,5;1,2407;0,3704
150;27/05/2023;12:00;GUINEA;LIGUE 1 - ROUND 22;Satellite;Wakriya;12;22;0,9091;12;34;0,5;0,5455;0,3529;0,8984;0,1925
151;27/05/2023;15:00;HUNGARY;OTP BANK LIGA - ROUND 33;Debrecen;Ujpest;31;42;1,1905;32;43;1,2326;0,7381;0,7442;1,4823;0,5493
152;27/05/2023;15:00;HUNGARY;OTP BANK LIGA - ROUND 33;Puskas Academy;Honved;26;43;1,0698;29;43;1,1163;0,6047;0,6744;1,2791;0,4078
153;27/05/2023;15:00;HUNGARY;OTP BANK LIGA - ROUND 33;Vasas;MOL Fehervar;32;42;1,2619;34;43;1,3488;0,7619;0,7907;1,5526;0,6024
154;27/05/2023;10:00;ICELAND;LENGJUDEILDIN - ROUND 4;Vestri;Grindavik;32;42;1,4524;35;42;1,5476;0,7619;0,8333;1,5952;0,6349
155;27/05/2023;11:00;ICELAND;DIVISION 2 - ROUND 4;Hottur / Huginn;Haukar;25;33;1,4545;34;43;1,4884;0,7576;0,7907;1,5483;0,599
156;27/05/2023;11:00;ICELAND;DIVISION 2 - ROUND 4;Throttur Vogar;Fjallabyggd;34;43;1,3488;35;42;1,8333;0,7907;0,8333;1,624;0,6589
157;27/05/2023;13:00;ICELAND;DIVISION 2 - ROUND 4;Volsungur;KFG Gardabaer;39;43;1,6744;37;42;1,7857;0,907;0,881;1,788;0,7991
158;27/05/2023;11:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Breidablik W;Fram W;37;43;1,5581;4;5;1,8;0,8605;0,8;1,6605;0,6884
159;27/05/2023;11:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Grotta W;Stjarnan W;6;6;2,5;34;43;1,3488;1,0;0,7907;1,7907;0,7907
160;27/05/2023;11:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;KR Reykjavik W;Vikingur Reykjavik W;38;43;1,907;7;9;2,2222;0,8837;0,7778;1,6615;0,6873
161;27/05/2023;13:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Keflavik W;Thor/KA W;35;43;1,3721;34;43;1,4186;0,814;0,7907;1,6047;0,6436
162;27/05/2023;13:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Tindastoll W;Selfoss W;23;29;1,2759;33;43;1,3256;0,7931;0,7674;1,5605;0,6086
163;27/05/2023;16:00;ICELAND;ICELANDIC CUP WOMEN - 1/8-FINALS;Throttur W;Valur W;36;43;1,5581;33;43;1,5581;0,8372;0,7674;1,6046;0,6425
164;27/05/2023;15:45;IRELAND;PREMIER DIVISION - ROUND 17;Sligo Rovers;Derry City;33;42;1,1429;33;42;1,0714;0,7857;0,7857;1,5714;0,6173
165;27/05/2023;10:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 12;Shelbourne W;Peamount W;33;43;1,4884;33;42;2,0714;0,7674;0,7857;1,5531;0,6029
166;27/05/2023;12:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 12;DLR Waves W;Bohemians WFC W;28;41;1,2683;29;43;0,9767;0,6829;0,6744;1,3573;0,4605
167;27/05/2023;13:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 4;Cork City W;Wexford Youths Football Club W;33;43;1,6744;31;43;1,3953;0,7674;0,7209;1,4883;0,5532
168;27/05/2023;13:30;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 12;Shamrock Rovers W;Galway United W;7;10;1,4;8;10;1,0;0,7;0,8;1,5;0,56
169;27/05/2023;15:00;IRELAND;NATIONAL LEAGUE WOMEN - ROUND 12;Athlone WFC W;Treaty Utd W;31;43;1,2558;36;43;1,8605;0,7209;0,8372;1,5581;0,6035
170;27/05/2023;15:30;ITALY;SERIE B - PLAY OFFS - QUARTER-FINALS;Cagliari;Venezia;30;43;1,0698;29;43;1,0465;0,6977;0,6744;1,3721;0,4705
171;27/05/2023;15:30;ITALY;SERIE C - PROMOTION - PLAY OFFS - QUARTER-FINALS;Foggia;Crotone;27;43;1,0233;24;43;0,9302;0,6279;0,5581;1,186;0,3504
172;27/05/2023;15:30;ITALY;SERIE C - PROMOTION - PLAY OFFS - QUARTER-FINALS;L.R. Vicenza;Cesena;29;43;1,1628;31;43;1,2093;0,6744;0,7209;1,3953;0,4862
173;27/05/2023;15:30;ITALY;SERIE C - PROMOTION - PLAY OFFS - QUARTER-FINALS;Lecco;Pordenone;28;42;1,0;26;43;1,1163;0,6667;0,6047;1,2714;0,4032
174;27/05/2023;15:30;ITALY;SERIE C - PROMOTION - PLAY OFFS - QUARTER-FINALS;Pescara;Entella;30;43;1,186;26;43;1,0;0,6977;0,6047;1,3024;0,4219
175;27/05/2023;09:30;ITALY;SERIE A WOMEN - CHAMPIONSHIP GROUP - ROUND 10;Inter W;AC Milan W;32;43;1,6279;39;43;1,814;0,7442;0,907;1,6512;0,675
176;27/05/2023;09:30;ITALY;SERIE A WOMEN - CHAMPIONSHIP GROUP - ROUND 10;Juventus W;AS Roma W;34;43;1,4651;34;43;1,5581;0,7907;0,7907;1,5814;0,6252
177;27/05/2023;10:00;LATVIA;OPTIBET VIRSLIGA - ROUND 15;FK Liepaja;Valmiera;30;38;1,3947;34;43;1,4186;0,7895;0,7907;1,5802;0,6243
178;27/05/2023;06:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Madona/BJSS;Lielupe;0;0;0;0;0;0;0;0;0;0
179;27/05/2023;07:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Plavinas;FK Limbazi;7;8;2,625;9;13;2,2308;0,875;0,6923;1,5673;0,6058
180;27/05/2023;09:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Augsdaugavas;Betsafe;4;4;2,0;1;2;0,5;1,0;0,5;1,5;0,5
181;27/05/2023;11:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Ogre United;LSPA;1;1;2,0;2;3;3,0;1,0;0,6667;1,6667;0,6667
182;27/05/2023;12:00;LATVIA;LATVIAN CUP - 1/64-FINALS;FK Cesis;Bebri;3;4;2,5;22;27;1,7778;0,75;0,8148;1,5648;0,6111
183;27/05/2023;12:00;LATVIA;LATVIAN CUP - 1/64-FINALS;JFC Jelgava;JFK Daugava;5;7;1,7143;2;2;5,0;0,7143;1,0;1,7143;0,7143
184;27/05/2023;13:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Aliance;Kadaga;5;6;1,8333;4;4;2,0;0,8333;1,0;1,8333;0,8333
185;27/05/2023;14:00;LATVIA;LATVIAN CUP - 1/64-FINALS;Salaspils FK;Jekabpils SC;28;39;2,1795;10;11;2,2727;0,7179;0,9091;1,627;0,6526
186;27/05/2023;11:00;LITHUANIA;A LYGA - ROUND 15;Siauliai FA;Dainava Alytus;28;40;1,25;32;42;1,5;0,7;0,7619;1,4619;0,5333
187;27/05/2023;13:00;LITHUANIA;A LYGA - ROUND 15;Riteriai;Hegelmann;25;43;1,1395;31;43;1,3256;0,5814;0,7209;1,3023;0,4191
188;27/05/2023;14:00;LUXEMBOURG;NATIONAL DIVISION - RELEGATION - FINAL;Kaerjeng;Bettembourg;31;39;1,4872;9;10;1,7;0,7949;0,9;1,6949;0,7154
189;27/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Ekwendeni Hammers;Karonga United;25;42;0,9524;25;43;1,186;0,5952;0,5814;1,1766;0,346
190;27/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;MAFCO;Extreme FC;27;42;1,1429;4;6;1,0;0,6429;0,6667;1,3096;0,4286
191;27/05/2023;09:30;MALAWI;SUPER LEAGUE - ROUND 7;Mighty Wanderers;Chitipa United;25;43;1,1395;18;32;1,0312;0,5814;0,5625;1,1439;0,327
192;27/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;CO Bamako;Black Stars;14;28;0,8929;13;22;0,9091;0,5;0,5909;1,0909;0,2954
193;27/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;Real Bamako;Foot Elite;21;34;0,9706;11;23;0,5217;0,6176;0,4783;1,0959;0,2954
194;27/05/2023;13:15;MALI;PREMIERE DIVISION - ROUND 20;US Bougouni;Djoliba;16;26;1,1154;22;35;1,0857;0,6154;0,6286;1,244;0,3868
195;27/05/2023;15:15;MALI;PREMIERE DIVISION - ROUND 20;USFAS Bamako;LC Bamako;10;20;0,8;9;22;0,7727;0,5;0,4091;0,9091;0,2046
196;27/05/2023;22:00;MEXICO;LIGA DE EXPANSION MX - SUPER FINAL - FINAL;Tapatio;Atlante;30;43;1,2326;26;43;0,9767;0,6977;0,6047;1,3024;0,4219
197;27/05/2023;10:00;MOZAMBIQUE;MOCAMBOLA - ROUND 7;Ferroviario Beira;Black Bulls;18;38;0,7105;25;38;1,2105;0,4737;0,6579;1,1316;0,3116
198;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;AFC;Excelsior Maassluis;32;43;1,3721;34;43;1,4884;0,7442;0,7907;1,5349;0,5884
199;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;De Treffers;Oostzaan;34;43;1,2791;31;43;1,4419;0,7907;0,7209;1,5116;0,57
200;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;Hardenberg;Jong Volendam;34;43;1,5814;34;43;1,8372;0,7907;0,7907;1,5814;0,6252
201;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;HFC;Lisse;33;43;1,2558;30;43;1,3023;0,7674;0,6977;1,4651;0,5354
202;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;IJsselmeervogels;Quick Boys;35;43;1,5349;30;43;1,2326;0,814;0,6977;1,5117;0,5679
203;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;Jong Sparta Rotterdam;Kozakken Boys;32;43;1,5116;32;43;1,2791;0,7442;0,7442;1,4884;0,5538
204;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;Katwijk;Spakenburg;36;43;1,6279;34;43;1,4186;0,8372;0,7907;1,6279;0,662
205;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;Rijnsburgse Boys;Noordwijk;30;43;1,4651;26;43;0,8605;0,6977;0,6047;1,3024;0,4219
206;27/05/2023;10:30;NETHERLANDS;TWEEDE DIVISIE - ROUND 34;TEC;Scheveningen;31;43;1,2558;27;43;0,9535;0,7209;0,6279;1,3488;0,4527
207;27/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;Douanes Niamey;Akokana;11;19;0,8421;5;12;0,8333;0,5789;0,4167;0,9956;0,2412
208;27/05/2023;12:30;NIGER;LIGUE 1 - ROUND 20;US Gendarmerie;Urana;12;20;0,95;5;15;0,4667;0,6;0,3333;0,9333;0,2
209;27/05/2023;16:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 2;Dominican Republic U20 W;Costa Rica U20 W;20;24;2,2083;26;31;2,1613;0,8333;0,8387;1,672;0,6989
210;27/05/2023;19:00;NORTH & CENTRAL AMERICA;CONCACAF CHAMPIONSHIP WOMEN U20 - ROUND 2;Puerto Rico U20 W;Mexico U20 W;15;20;2,1;30;43;1,3256;0,75;0,6977;1,4477;0,5233
211;27/05/2023;10:00;NORWAY;TOPPSERIEN WOMEN - ROUND 11;Arna-Bjornar W;Stabaek W;35;42;1,8095;37;43;1,3721;0,8333;0,8605;1,6938;0,7171
212;27/05/2023;10:00;NORWAY;TOPPSERIEN WOMEN - ROUND 11;Avaldsnes W;Asane W;32;41;1,439;26;42;1,0714;0,7805;0,619;1,3995;0,4831
213;27/05/2023;10:00;NORWAY;TOPPSERIEN WOMEN - ROUND 11;Brann W;Roa W;31;43;1,4651;31;43;1,3256;0,7209;0,7209;1,4418;0,5197
214;27/05/2023;10:00;NORWAY;TOPPSERIEN WOMEN - ROUND 11;LSK Kvinner W;Lyn W;30;42;1,2857;35;43;1,4186;0,7143;0,814;1,5283;0,5814
215;27/05/2023;11:45;NORWAY;TOPPSERIEN WOMEN - ROUND 11;Valerenga W;Rosenborg W;38;43;1,7907;32;43;1,3953;0,8837;0,7442;1,6279;0,6576
216;27/05/2023;21:00;PANAMA;LPF - APERTURA - PLAY OFFS - FINAL;Tauro;Independiente;26;43;0,8605;33;43;1,3023;0,6047;0,7674;1,3721;0,464
217;27/05/2023;19:00;PARAGUAY;PRIMERA DIVISION - APERTURA - ROUND 20;Sportivo Trinidense;Resistencia;32;43;1,2326;29;43;1,1163;0,7442;0,6744;1,4186;0,5019
218;27/05/2023;15:00;PERU;LIGA 1 - APERTURA - ROUND 17;Alianza Atl.;Grau;32;43;1,3721;30;42;1,1905;0,7442;0,7143;1,4585;0,5316
219;27/05/2023;17:30;PERU;LIGA 1 - APERTURA - ROUND 17;Cusco;Sport Boys;28;40;1,025;31;43;1,093;0,7;0,7209;1,4209;0,5046
220;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Cracovia;Wisla Plock;30;43;1,093;31;43;1,2093;0,6977;0,7209;1,4186;0,503
221;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Lech Poznan;Jagiellonia;29;43;1,0698;30;42;1,2619;0,6744;0,7143;1,3887;0,4817
222;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Legia;Slask Wroclaw;31;43;1,2326;33;43;1,2558;0,7209;0,7674;1,4883;0,5532
223;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Legnica;Gornik Zabrze;34;43;1,4186;36;43;1,4186;0,7907;0,8372;1,6279;0,662
224;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Piast Gliwice;Lechia Gdansk;26;43;0,8837;29;43;1,093;0,6047;0,6744;1,2791;0,4078
225;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Pogon Szczecin;Radomiak Radom;29;43;1,2791;30;43;1,093;0,6744;0,6977;1,3721;0,4705
226;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Rakow;Zaglebie;31;43;1,1395;25;42;1,0476;0,7209;0,5952;1,3161;0,4291
227;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Stal Mielec;Warta Poznan;26;43;1,0233;27;43;1,1628;0,6047;0,6279;1,2326;0,3797
228;27/05/2023;12:30;POLAND;EKSTRAKLASA - ROUND 34;Widzew Lodz;Korona Kielce;25;41;1,0488;34;43;1,2791;0,6098;0,7907;1,4005;0,4822
229;27/05/2023;10:00;POLAND;DIVISION 1 - ROUND 33;R. Rzeszow;Termalica B-B.;36;43;1,4419;31;43;1,3256;0,8372;0,7209;1,5581;0,6035
230;27/05/2023;12:30;POLAND;DIVISION 1 - ROUND 33;GKS Katowice;Ruch Chorzow;25;42;0,9762;31;43;1,186;0,5952;0,7209;1,3161;0,4291
231;27/05/2023;15:00;POLAND;DIVISION 1 - ROUND 33;Chrobry Glogow;Leczna;28;41;1,4146;28;40;1,175;0,6829;0,7;1,3829;0,478
232;27/05/2023;13:00;POLAND;CENTRAL YOUTH LEAGUE - ROUND 29;Wisla U19;Escola Warszawa U19;34;43;1,3488;19;28;1,2143;0,7907;0,6786;1,4693;0,5366
233;27/05/2023;11:30;PORTUGAL;LIGA PORTUGAL - ROUND 34;Chaves;Boavista;28;43;0,9535;26;42;0,9524;0,6512;0,619;1,2702;0,4031
234;27/05/2023;11:30;PORTUGAL;LIGA PORTUGAL - ROUND 34;Estoril;Maritimo;32;43;1,2558;34;43;1,2326;0,7442;0,7907;1,5349;0,5884
235;27/05/2023;14:00;PORTUGAL;LIGA PORTUGAL - ROUND 34;Benfica;Santa Clara;30;43;1,4419;27;43;0,9767;0,6977;0,6279;1,3256;0,4381
236;27/05/2023;14:00;PORTUGAL;LIGA PORTUGAL - ROUND 34;FC Porto;Vitoria Guimaraes;31;43;1,2326;27;43;1,0233;0,7209;0,6279;1,3488;0,4527
237;27/05/2023;14:00;PORTUGAL;LIGA PORTUGAL - ROUND 34;Portimonense;Arouca;30;43;1,0;29;43;1,0;0,6977;0,6744;1,3721;0,4705
238;27/05/2023;16:30;PORTUGAL;LIGA PORTUGAL - ROUND 34;Braga;Pacos Ferreira;32;43;1,4186;27;43;1,0233;0,7442;0,6279;1,3721;0,4673
239;27/05/2023;14:30;ROMANIA;LIGA 1 - CHAMPIONSHIP GROUP - ROUND 10;FCSB;FC Rapid Bucuresti;30;43;1,186;33;43;1,3256;0,6977;0,7674;1,4651;0,5354
240;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;Afumati;Popesti Leordeni;34;41;1,6585;33;42;1,5476;0,8293;0,7857;1,615;0,6516
241;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;Corvinul Hunedoara;Gloria 2018 Bistrita;33;43;1,7907;28;42;1,4524;0,7674;0,6667;1,4341;0,5116
242;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;CS Blejoi;Viitorul Daesti;35;43;1,5814;31;42;1,2857;0,814;0,7381;1,5521;0,6008
243;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;CSM Alexandria;CSO Plopeni;30;43;1,1163;20;43;0,6744;0,6977;0,4651;1,1628;0,3245
244;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;CSM Deva;Soimii Lipova;33;41;1,7805;28;43;1,0698;0,8049;0,6512;1,4561;0,5242
245;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;CSM Resita;CSO Filiasi;30;43;1,2791;37;42;1,8333;0,6977;0,881;1,5787;0,6147
246;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;FC Bihor;Unirea Ungheni;24;31;1,4194;30;42;1,3571;0,7742;0,7143;1,4885;0,553
247;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;Foresta Suceava;CSM Ramnicu Sarat;31;42;1,0952;29;43;1,0233;0,7381;0,6744;1,4125;0,4978
248;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;Metalul Buzau;Ceahlaul;32;43;1,4186;30;42;1,119;0,7442;0,7143;1,4585;0,5316
249;27/05/2023;11:30;ROMANIA;LIGA 3 - PROMOTION PLAY OFFS - SEMI-FINALS;Tunari;F. Constanta 2;33;43;1,6744;31;41;1,5366;0,7674;0,7561;1,5235;0,5802
250;27/05/2023;10:30;RUSSIA;PREMIER LEAGUE - ROUND 29;Torpedo Moscow;Orenburg;28;40;1,1;36;42;1,9762;0,7;0,8571;1,5571;0,6
251;27/05/2023;13:00;RUSSIA;PREMIER LEAGUE - ROUND 29;Krasnodar;CSKA Moscow;34;43;1,3953;31;43;1,1395;0,7907;0,7209;1,5116;0,57
252;27/05/2023;13:00;RUSSIA;PREMIER LEAGUE - ROUND 29;Sochi;Zenit;30;42;1,2857;29;43;1,2791;0,7143;0,6744;1,3887;0,4817
253;27/05/2023;11:00;RUSSIA;FNL - ROUND 33;Kuban;Yenisey;28;43;0,8605;27;43;1,1628;0,6512;0,6279;1,2791;0,4089
254;27/05/2023;11:00;RUSSIA;FNL - ROUND 33;Shinnik Yaroslavl;SKA Khabarovsk;26;41;1,122;27;42;1,1429;0,6341;0,6429;1,277;0,4077
255;27/05/2023;11:00;RUSSIA;FNL - ROUND 33;Ulyanovsk;Rodina Moscow;30;41;1,2683;29;43;1,093;0,7317;0,6744;1,4061;0,4935
256;27/05/2023;11:00;RUSSIA;FNL - ROUND 33;Volgar-Astrakhan;Krasnodar 2;28;42;1,0238;30;40;1,1;0,6667;0,75;1,4167;0,5
257;27/05/2023;11:30;RUSSIA;FNL - ROUND 33;Neftekhimik;Ufa;27;43;1,0;28;42;0,9762;0,6279;0,6667;1,2946;0,4186
258;27/05/2023;12:00;RUSSIA;FNL - ROUND 33;Arsenal Tula;Kamaz;30;42;1,1905;27;41;0,9024;0,7143;0,6585;1,3728;0,4704
259;27/05/2023;12:00;RUSSIA;FNL - ROUND 33;Rubin Kazan;Dynamo Makhachkala;29;41;1,2439;21;41;0,6829;0,7073;0,5122;1,2195;0,3623
260;27/05/2023;13:00;RUSSIA;FNL - ROUND 33;Veles Moscow;Akron Togliatti;31;42;1,119;26;41;1,2195;0,7381;0,6341;1,3722;0,468
261;27/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Gasogi United;Espoir;26;42;1,0;30;42;1,0476;0,619;0,7143;1,3333;0,4422
262;27/05/2023;10:00;RWANDA;PREMIER LEAGUE - ROUND 30;Mukura Victory Sports;Musanze;29;43;0,9767;22;42;1,0;0,6744;0,5238;1,1982;0,3533
263;27/05/2023;15:45;SAN MARINO;COPPA TITANO - FINAL;Virtus;Tre Penne;31;42;1,2619;29;43;1,0233;0,7381;0,6744;1,4125;0,4978
264;27/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 29;Abha;Al-Hilal;30;43;1,093;31;43;1,2558;0,6977;0,7209;1,4186;0,503
265;27/05/2023;15:00;SAUDI ARABIA;SAUDI PROFESSIONAL LEAGUE - ROUND 29;Al Batin;Al Adalh;29;43;1,3023;29;43;1,0;0,6744;0,6744;1,3488;0,4548
